site;year;transect;slide;taxa;count
Tektite;1992;1;8;Plexaurids;0
Tektite;1992;1;9;Plexaurids;1
Tektite;1992;1;10;Plexaurids;2
Tektite;1992;1;1;Plexaurids;1
Tektite;1992;3;21;Plexaurids;1
Tektite;1992;3;22;Plexaurids;2
Tektite;1992;3;23;Plexaurids;0
Tektite;1992;3;25;Plexaurids;2
Tektite;1992;3;26;Plexaurids;2
Tektite;1992;3;27;Plexaurids;0
Tektite;1992;3;28;Plexaurids;0
Tektite;1992;3;29;Plexaurids;0
Tektite;1992;3;24;Plexaurids;2
Tektite;1993;1;1;Plexaurids;1
Tektite;1993;1;2;Plexaurids;1
Tektite;1993;1;3;Plexaurids;0
Tektite;1993;1;4;Plexaurids;0
Tektite;1993;1;5;Plexaurids;0
Tektite;1993;1;6;Plexaurids;1
Tektite;1993;1;7;Plexaurids;0
Tektite;1993;1;8;Plexaurids;1
Tektite;1993;1;9;Plexaurids;0
Tektite;1993;1;10;Plexaurids;0
Tektite;1993;3;21;Plexaurids;1
Tektite;1993;3;22;Plexaurids;0
Tektite;1993;3;23;Plexaurids;0
Tektite;1993;3;24;Plexaurids;0
Tektite;1993;3;26;Plexaurids;1
Tektite;1993;3;27;Plexaurids;1
Tektite;1993;3;28;Plexaurids;0
Tektite;1993;3;29;Plexaurids;0
Tektite;1993;3;30;Plexaurids;2
Tektite;1993;3;25;Plexaurids;1
Tektite;1994;1;1;Plexaurids;1
Tektite;1994;1;2;Plexaurids;1
Tektite;1994;1;3;Plexaurids;1
Tektite;1994;1;4;Plexaurids;0
Tektite;1994;1;5;Plexaurids;1
Tektite;1994;1;6;Plexaurids;1
Tektite;1994;1;7;Plexaurids;0
Tektite;1994;1;8;Plexaurids;1
Tektite;1994;1;9;Plexaurids;0
Tektite;1994;1;10;Plexaurids;0
Tektite;1994;3;21;Plexaurids;0
Tektite;1994;3;22;Plexaurids;0
Tektite;1994;3;23;Plexaurids;0
Tektite;1994;3;24;Plexaurids;2
Tektite;1994;3;25;Plexaurids;1
Tektite;1994;3;26;Plexaurids;1
Tektite;1994;3;27;Plexaurids;1
Tektite;1994;3;28;Plexaurids;1
Tektite;1994;3;29;Plexaurids;0
Tektite;1994;3;30;Plexaurids;2
Tektite;1995;1;1;Plexaurids;1
Tektite;1995;1;2;Plexaurids;2
Tektite;1995;1;3;Plexaurids;0
Tektite;1995;1;4;Plexaurids;0
Tektite;1995;1;5;Plexaurids;0
Tektite;1995;1;6;Plexaurids;0
Tektite;1995;1;7;Plexaurids;0
Tektite;1995;1;8;Plexaurids;1
Tektite;1995;1;9;Plexaurids;0
Tektite;1995;1;10;Plexaurids;0
Tektite;1995;3;21;Plexaurids;1
Tektite;1995;3;22;Plexaurids;0
Tektite;1995;3;23;Plexaurids;0
Tektite;1995;3;24;Plexaurids;2
Tektite;1995;3;25;Plexaurids;3
Tektite;1995;3;26;Plexaurids;1
Tektite;1995;3;27;Plexaurids;2
Tektite;1995;3;28;Plexaurids;0
Tektite;1995;3;29;Plexaurids;0
Tektite;1995;3;30;Plexaurids;6
Tektite;1996;1;1;Plexaurids;2
Tektite;1996;1;2;Plexaurids;0
Tektite;1996;1;3;Plexaurids;2
Tektite;1996;1;4;Plexaurids;1
Tektite;1996;1;5;Plexaurids;0
Tektite;1996;1;6;Plexaurids;0
Tektite;1996;1;7;Plexaurids;0
Tektite;1996;1;8;Plexaurids;1
Tektite;1996;1;9;Plexaurids;2
Tektite;1996;1;10;Plexaurids;2
Tektite;1996;3;21;Plexaurids;1
Tektite;1996;3;22;Plexaurids;2
Tektite;1996;3;23;Plexaurids;0
Tektite;1996;3;24;Plexaurids;0
Tektite;1996;3;25;Plexaurids;1
Tektite;1996;3;26;Plexaurids;1
Tektite;1996;3;27;Plexaurids;1
Tektite;1996;3;28;Plexaurids;0
Tektite;1996;3;29;Plexaurids;0
Tektite;1996;3;30;Plexaurids;1
Tektite;1997;1;1;Plexaurids;0
Tektite;1997;1;2;Plexaurids;1
Tektite;1997;1;3;Plexaurids;1
Tektite;1997;1;4;Plexaurids;1
Tektite;1997;1;5;Plexaurids;1
Tektite;1997;1;6;Plexaurids;0
Tektite;1997;1;7;Plexaurids;0
Tektite;1997;1;8;Plexaurids;1
Tektite;1997;1;9;Plexaurids;1
Tektite;1997;1;10;Plexaurids;0
Tektite;1997;3;21;Plexaurids;1
Tektite;1997;3;22;Plexaurids;0
Tektite;1997;3;23;Plexaurids;0
Tektite;1997;3;24;Plexaurids;0
Tektite;1997;3;25;Plexaurids;1
Tektite;1997;3;26;Plexaurids;1
Tektite;1997;3;27;Plexaurids;0
Tektite;1997;3;28;Plexaurids;0
Tektite;1997;3;29;Plexaurids;1
Tektite;1997;3;30;Plexaurids;1
Tektite;1998;1;1;Plexaurids;1
Tektite;1998;1;2;Plexaurids;2
Tektite;1998;1;3;Plexaurids;0
Tektite;1998;1;4;Plexaurids;0
Tektite;1998;1;5;Plexaurids;1
Tektite;1998;1;6;Plexaurids;0
Tektite;1998;1;7;Plexaurids;0
Tektite;1998;1;8;Plexaurids;2
Tektite;1998;1;9;Plexaurids;0
Tektite;1998;1;10;Plexaurids;1
Tektite;1998;3;21;Plexaurids;0
Tektite;1998;3;22;Plexaurids;0
Tektite;1998;3;23;Plexaurids;0
Tektite;1998;3;24;Plexaurids;0
Tektite;1998;3;25;Plexaurids;1
Tektite;1998;3;26;Plexaurids;1
Tektite;1998;3;27;Plexaurids;0
Tektite;1998;3;28;Plexaurids;1
Tektite;1998;3;29;Plexaurids;0
Tektite;1998;3;30;Plexaurids;1
Tektite;1999;1;Tektite_1999_001;Plexaurids;0
Tektite;1999;1;Tektite_1999_002;Plexaurids;0
Tektite;1999;1;Tektite_1999_003;Plexaurids;0
Tektite;1999;1;Tektite_1999_004;Plexaurids;0
Tektite;1999;1;Tektite_1999_005;Plexaurids;0
Tektite;1999;1;Tektite_1999_006;Plexaurids;0
Tektite;1999;1;Tektite_1999_007;Plexaurids;0
Tektite;1999;1;Tektite_1999_008;Plexaurids;0
Tektite;1999;1;Tektite_1999_009;Plexaurids;0
Tektite;1999;1;Tektite_1999_010;Plexaurids;0
Tektite;1999;1;Tektite_1999_011;Plexaurids;1
Tektite;1999;3;Tektite_1999_021;Plexaurids;0
Tektite;1999;3;Tektite_1999_022;Plexaurids;0
Tektite;1999;3;Tektite_1999_023;Plexaurids;0
Tektite;1999;3;Tektite_1999_024;Plexaurids;0
Tektite;1999;3;Tektite_1999_025;Plexaurids;1
Tektite;1999;3;Tektite_1999_026;Plexaurids;0
Tektite;1999;3;Tektite_1999_027;Plexaurids;0
Tektite;1999;3;Tektite_1999_028;Plexaurids;0
Tektite;1999;3;Tektite_1999_029;Plexaurids;0
Tektite;1999;3;Teltite_1999_030;Plexaurids;0
Tektite;2000;1;Tektite_2000_001;Plexaurids;0
Tektite;2000;1;Tektite_2000_002;Plexaurids;0
Tektite;2000;1;Tektite_2000_003;Plexaurids;0
Tektite;2000;1;Tektite_2000_004;Plexaurids;0
Tektite;2000;1;Tektite_2000_005;Plexaurids;0
Tektite;2000;1;Tektite_2000_006;Plexaurids;0
Tektite;2000;1;Tektite_2000_007;Plexaurids;0
Tektite;2000;1;Tektite_2000_008;Plexaurids;0
Tektite;2000;1;Tektite_2000_009;Plexaurids;0
Tektite;2000;1;Tektite_2000_010;Plexaurids;0
Tektite;2000;3;Tektite_2000_021;Plexaurids;0
Tektite;2000;3;Tektite_2000_022;Plexaurids;0
Tektite;2000;3;Tektite_2000_023;Plexaurids;0
Tektite;2000;3;Tektite_2000_024;Plexaurids;0
Tektite;2000;3;Tektite_2000_025;Plexaurids;0
Tektite;2000;3;Tektite_2000_026;Plexaurids;0
Tektite;2000;3;Tektite_2000_027;Plexaurids;0
Tektite;2000;3;Tektite_2000_028;Plexaurids;0
Tektite;2000;3;Tektite_2000_029;Plexaurids;0
Tektite;2000;3;Tektite_2000_030;Plexaurids;1
Tektite;2001;1;T1Q1-2001;Plexaurids;0
Tektite;2001;1;T1Q2-2001;Plexaurids;0
Tektite;2001;1;T1Q3-2001;Plexaurids;0
Tektite;2001;1;T1Q4-2001;Plexaurids;0
Tektite;2001;1;T1Q5-2001;Plexaurids;0
Tektite;2001;1;T1Q6-2001;Plexaurids;0
Tektite;2001;1;T1Q7-2001;Plexaurids;0
Tektite;2001;1;T1Q8-2001;Plexaurids;0
Tektite;2001;1;T1Q9-2001;Plexaurids;0
Tektite;2001;1;T1Q10-2001;Plexaurids;0
Tektite;2001;1;T1Q11-2001;Plexaurids;0
Tektite;2001;3;T3Q1-2001;Plexaurids;0
Tektite;2001;3;T3Q2-2001;Plexaurids;0
Tektite;2001;3;T3Q3-2001;Plexaurids;0
Tektite;2001;3;T3Q4-2001;Plexaurids;0
Tektite;2001;3;T3Q5-2001;Plexaurids;0
Tektite;2001;3;T3Q7-2001;Plexaurids;0
Tektite;2001;3;T3Q8-2001;Plexaurids;0
Tektite;2001;3;T3Q9-2001;Plexaurids;0
Tektite;2001;3;T3Q10-2001;Plexaurids;0
Tektite;2001;3;T3Q6-2001;Plexaurids;0
Tektite;2002;1;DSCN_3114;Plexaurids;1
Tektite;2002;1;DSCN_3115;Plexaurids;0
Tektite;2002;1;DSCN_3116;Plexaurids;0
Tektite;2002;1;DSCN_3117;Plexaurids;0
Tektite;2002;1;DSCN_3118;Plexaurids;0
Tektite;2002;1;DSCN_3119;Plexaurids;0
Tektite;2002;1;DSCN_3120;Plexaurids;0
Tektite;2002;1;DSCN_3121;Plexaurids;0
Tektite;2002;1;DSCN_3122;Plexaurids;0
Tektite;2002;1;DSCN_3123;Plexaurids;0
Tektite;2002;1;DSCN_3124;Plexaurids;0
Tektite;2002;3;DSCN_3137;Plexaurids;0
Tektite;2002;3;DSCN_3138;Plexaurids;0
Tektite;2002;3;DSCN_3139;Plexaurids;0
Tektite;2002;3;DSCN_3140;Plexaurids;0
Tektite;2002;3;DSCN_3141;Plexaurids;0
Tektite;2002;3;DSCN_3142;Plexaurids;0
Tektite;2002;3;DSCN_3143;Plexaurids;0
Tektite;2002;3;DSCN_3144;Plexaurids;0
Tektite;2002;3;DSCN_3145;Plexaurids;0
Tektite;2002;3;DSCN_3146;Plexaurids;0
Tektite;2003;1;DSCN_2382;Plexaurids;2
Tektite;2003;1;DSCN_2384;Plexaurids;0
Tektite;2003;1;DSCN_2385;Plexaurids;0
Tektite;2003;1;DSCN_2386;Plexaurids;0
Tektite;2003;1;DSCN_2387;Plexaurids;0
Tektite;2003;1;DSCN_2388;Plexaurids;0
Tektite;2003;1;DSCN_2389;Plexaurids;0
Tektite;2003;1;DSCN_2390;Plexaurids;0
Tektite;2003;1;DSCN_2391;Plexaurids;0
Tektite;2003;1;DSCN_2392;Plexaurids;0
Tektite;2003;1;DSCN_2383;Plexaurids;0
Tektite;2003;3;DSCN_2405;Plexaurids;0
Tektite;2003;3;DSCN_2406;Plexaurids;0
Tektite;2003;3;DSCN_2407;Plexaurids;0
Tektite;2003;3;DSCN_2408;Plexaurids;0
Tektite;2003;3;DSCN_2409;Plexaurids;0
Tektite;2003;3;DSCN_2410;Plexaurids;0
Tektite;2003;3;DSCN_2411;Plexaurids;0
Tektite;2003;3;DSCN_2412;Plexaurids;0
Tektite;2003;3;DSCN_2413;Plexaurids;0
Tektite;2003;3;DSCN_2414;Plexaurids;0
Tektite;2004;1;DSCN_7149;Plexaurids;2
Tektite;2004;1;DSCN_7150;Plexaurids;0
Tektite;2004;1;DSCN_7151;Plexaurids;0
Tektite;2004;1;DSCN_7152;Plexaurids;0
Tektite;2004;1;DSCN_7153;Plexaurids;0
Tektite;2004;1;DSCN_7154;Plexaurids;0
Tektite;2004;1;DSCN_7155;Plexaurids;0
Tektite;2004;1;DSCN_7156;Plexaurids;0
Tektite;2004;1;DSCN_7157;Plexaurids;0
Tektite;2004;1;DSCN_7158;Plexaurids;0
Tektite;2004;1;DSCN_7159;Plexaurids;0
Tektite;2004;3;DSCN_7127;Plexaurids;0
Tektite;2004;3;DSCN_7129;Plexaurids;0
Tektite;2004;3;DSCN_7130;Plexaurids;0
Tektite;2004;3;DSCN_7131;Plexaurids;0
Tektite;2004;3;DSCN_7132;Plexaurids;0
Tektite;2004;3;DSCN_7133;Plexaurids;0
Tektite;2004;3;DSCN_7134;Plexaurids;0
Tektite;2004;3;DSCN_7135;Plexaurids;0
Tektite;2004;3;DSCN_7136;Plexaurids;0
Tektite;2004;3;DSCN_7128;Plexaurids;0
Tektite;2005;1;DSC_0003;Plexaurids;0
Tektite;2005;1;DSC_0004;Plexaurids;0
Tektite;2005;1;DSC_0005;Plexaurids;0
Tektite;2005;1;DSC_0006;Plexaurids;0
Tektite;2005;1;DSC_0007;Plexaurids;0
Tektite;2005;1;DSC_0008;Plexaurids;0
Tektite;2005;1;DSC_0009;Plexaurids;0
Tektite;2005;1;DSC_0010;Plexaurids;0
Tektite;2005;1;DSC_0011;Plexaurids;0
Tektite;2005;1;DSC_0012;Plexaurids;0
Tektite;2005;1;DSC_0013;Plexaurids;0
Tektite;2005;3;DSC_0026;Plexaurids;0
Tektite;2005;3;DSC_0027;Plexaurids;0
Tektite;2005;3;DSC_0028;Plexaurids;0
Tektite;2005;3;DSC_0029;Plexaurids;0
Tektite;2005;3;DSC_0030;Plexaurids;0
Tektite;2005;3;DSC_0031;Plexaurids;0
Tektite;2005;3;DSC_0032;Plexaurids;0
Tektite;2005;3;DSC_0033;Plexaurids;0
Tektite;2005;3;DSC_0034;Plexaurids;0
Tektite;2005;3;DSC_0035;Plexaurids;0
Tektite;2006;1;DSC_0445;Plexaurids;0
Tektite;2006;1;DSC_0446;Plexaurids;0
Tektite;2006;1;DSC_0447;Plexaurids;0
Tektite;2006;1;DSC_0448;Plexaurids;0
Tektite;2006;1;DSC_0449;Plexaurids;0
Tektite;2006;1;DSC_0450;Plexaurids;0
Tektite;2006;1;DSC_0451;Plexaurids;0
Tektite;2006;1;DSC_0452;Plexaurids;0
Tektite;2006;1;DSC_0453;Plexaurids;0
Tektite;2006;1;DSC_0454;Plexaurids;0
Tektite;2006;1;DSC_0455;Plexaurids;0
Tektite;2006;3;DSC_0468;Plexaurids;0
Tektite;2006;3;DSC_0469;Plexaurids;0
Tektite;2006;3;DSC_0470;Plexaurids;0
Tektite;2006;3;DSC_0472;Plexaurids;0
Tektite;2006;3;DSC_0473;Plexaurids;0
Tektite;2006;3;DSC_0474;Plexaurids;0
Tektite;2006;3;DSC_0475;Plexaurids;0
Tektite;2006;3;DSC_0476;Plexaurids;0
Tektite;2006;3;DSC_0477;Plexaurids;0
Tektite;2006;3;DSC_0471;Plexaurids;0
Tektite;2007;1;DSC_1128;Plexaurids;0
Tektite;2007;1;DSC_1129;Plexaurids;0
Tektite;2007;1;DSC_1130;Plexaurids;0
Tektite;2007;1;DSC_1131;Plexaurids;0
Tektite;2007;1;DSC_1132;Plexaurids;0
Tektite;2007;1;DSC_1133;Plexaurids;0
Tektite;2007;1;DSC_1134;Plexaurids;0
Tektite;2007;1;DSC_1135;Plexaurids;0
Tektite;2007;1;DSC_1136;Plexaurids;0
Tektite;2007;1;DSC_1137;Plexaurids;0
Tektite;2007;1;DSC_1138;Plexaurids;0
Tektite;2007;3;DSC_1152;Plexaurids;0
Tektite;2007;3;DSC_1153;Plexaurids;0
Tektite;2007;3;DSC_1154;Plexaurids;1
Tektite;2007;3;DSC_1155;Plexaurids;0
Tektite;2007;3;DSC_1156;Plexaurids;1
Tektite;2007;3;DSC_1157;Plexaurids;0
Tektite;2007;3;DSC_1158;Plexaurids;0
Tektite;2007;3;DSC_1159;Plexaurids;0
Tektite;2007;3;DSC_1160;Plexaurids;0
Tektite;2007;3;DSC_1161;Plexaurids;0
Tektite;2008;1;DSC_2504;Plexaurids;0
Tektite;2008;1;DSC_2505;Plexaurids;0
Tektite;2008;1;DSC_2506;Plexaurids;0
Tektite;2008;1;DSC_2507;Plexaurids;0
Tektite;2008;1;DSC_2508;Plexaurids;0
Tektite;2008;1;DSC_2509;Plexaurids;0
Tektite;2008;1;DSC_2510;Plexaurids;0
Tektite;2008;1;DSC_2511;Plexaurids;0
Tektite;2008;1;DSC_2512;Plexaurids;0
Tektite;2008;1;DSC_2513;Plexaurids;0
Tektite;2008;1;DSC_2514;Plexaurids;0
Tektite;2008;3;DSC_2527;Plexaurids;0
Tektite;2008;3;DSC_2528;Plexaurids;0
Tektite;2008;3;DSC_2529;Plexaurids;0
Tektite;2008;3;DSC_2530;Plexaurids;0
Tektite;2008;3;DSC_2531;Plexaurids;0
Tektite;2008;3;DSC_2532;Plexaurids;0
Tektite;2008;3;DSC_2533;Plexaurids;0
Tektite;2008;3;DSC_2534;Plexaurids;0
Tektite;2008;3;DSC_2535;Plexaurids;0
Tektite;2008;3;DSC_2536;Plexaurids;0
Tektite;2009;1;2016;Plexaurids;2
Tektite;2009;1;2017;Plexaurids;0
Tektite;2009;1;2018;Plexaurids;0
Tektite;2009;1;2019;Plexaurids;0
Tektite;2009;1;2020;Plexaurids;0
Tektite;2009;1;2021;Plexaurids;0
Tektite;2009;1;2022;Plexaurids;0
Tektite;2009;1;2023;Plexaurids;0
Tektite;2009;1;2024;Plexaurids;0
Tektite;2009;1;2025;Plexaurids;0
Tektite;2009;1;2026;Plexaurids;0
Tektite;2009;3;2039;Plexaurids;1
Tektite;2009;3;2040;Plexaurids;1
Tektite;2009;3;2041;Plexaurids;0
Tektite;2009;3;2042;Plexaurids;0
Tektite;2009;3;2043;Plexaurids;0
Tektite;2009;3;2044;Plexaurids;0
Tektite;2009;3;2045;Plexaurids;0
Tektite;2009;3;2046;Plexaurids;0
Tektite;2009;3;2047;Plexaurids;0
Tektite;2009;3;2048;Plexaurids;0
Tektite;2010;1;8097;Plexaurids;1
Tektite;2010;1;8098;Plexaurids;0
Tektite;2010;1;8099;Plexaurids;1
Tektite;2010;1;8100;Plexaurids;0
Tektite;2010;1;8101;Plexaurids;0
Tektite;2010;1;8102;Plexaurids;0
Tektite;2010;1;8103;Plexaurids;1
Tektite;2010;1;8104;Plexaurids;1
Tektite;2010;1;8105;Plexaurids;0
Tektite;2010;1;8106;Plexaurids;0
Tektite;2010;1;8107;Plexaurids;0
Tektite;2010;1;8108;Plexaurids;0
Tektite;2010;3;8120;Plexaurids;1
Tektite;2010;3;8121;Plexaurids;0
Tektite;2010;3;8122;Plexaurids;0
Tektite;2010;3;8123;Plexaurids;0
Tektite;2010;3;8124;Plexaurids;0
Tektite;2010;3;8125;Plexaurids;0
Tektite;2010;3;8126;Plexaurids;0
Tektite;2010;3;8127;Plexaurids;0
Tektite;2010;3;8128;Plexaurids;0
Tektite;2010;3;8129;Plexaurids;0
Tektite;2011;1;1;Plexaurids;1
Tektite;2011;1;2;Plexaurids;1
Tektite;2011;1;3;Plexaurids;3
Tektite;2011;1;4;Plexaurids;0
Tektite;2011;1;5;Plexaurids;1
Tektite;2011;1;6;Plexaurids;0
Tektite;2011;1;7;Plexaurids;0
Tektite;2011;1;8;Plexaurids;1
Tektite;2011;1;9;Plexaurids;0
Tektite;2011;1;10;Plexaurids;0
Tektite;2011;1;11;Plexaurids;0
Tektite;2011;3;24;Plexaurids;0
Tektite;2011;3;25;Plexaurids;1
Tektite;2011;3;26;Plexaurids;0
Tektite;2011;3;27;Plexaurids;0
Tektite;2011;3;28;Plexaurids;0
Tektite;2011;3;29;Plexaurids;0
Tektite;2011;3;30;Plexaurids;0
Tektite;2011;3;31;Plexaurids;0
Tektite;2011;3;32;Plexaurids;0
Tektite;2011;3;33;Plexaurids;0
Tektite;2012;1;1750;Plexaurids;2
Tektite;2012;1;1751;Plexaurids;0
Tektite;2012;1;1752;Plexaurids;2
Tektite;2012;1;1753;Plexaurids;0
Tektite;2012;1;1754;Plexaurids;0
Tektite;2012;1;1755;Plexaurids;0
Tektite;2012;1;1756;Plexaurids;0
Tektite;2012;1;1757;Plexaurids;1
Tektite;2012;1;1758;Plexaurids;0
Tektite;2012;1;1759;Plexaurids;0
Tektite;2012;1;1760;Plexaurids;0
Tektite;2012;3;1773;Plexaurids;1
Tektite;2012;3;1774;Plexaurids;0
Tektite;2012;3;1775;Plexaurids;0
Tektite;2012;3;1776;Plexaurids;0
Tektite;2012;3;1777;Plexaurids;0
Tektite;2012;3;1778;Plexaurids;0
Tektite;2012;3;1779;Plexaurids;0
Tektite;2012;3;1780;Plexaurids;0
Tektite;2012;3;1781;Plexaurids;0
Tektite;2012;3;1782;Plexaurids;0
Tektite;2013;1;288;Plexaurids;1
Tektite;2013;1;289;Plexaurids;0
Tektite;2013;1;290;Plexaurids;0
Tektite;2013;1;291;Plexaurids;0
Tektite;2013;1;292;Plexaurids;0
Tektite;2013;1;293;Plexaurids;0
Tektite;2013;1;294;Plexaurids;0
Tektite;2013;1;295;Plexaurids;0
Tektite;2013;1;296;Plexaurids;0
Tektite;2013;1;297;Plexaurids;0
Tektite;2013;1;298;Plexaurids;0
Tektite;2013;3;311;Plexaurids;0
Tektite;2013;3;312;Plexaurids;0
Tektite;2013;3;313;Plexaurids;0
Tektite;2013;3;314;Plexaurids;0
Tektite;2013;3;315;Plexaurids;0
Tektite;2013;3;316;Plexaurids;0
Tektite;2013;3;317;Plexaurids;0
Tektite;2013;3;318;Plexaurids;0
Tektite;2013;3;319;Plexaurids;0
Tektite;2013;3;320;Plexaurids;0
Yawzi;1987;1;1;Unknown;0
Yawzi;1987;1;2;Unknown;0
Yawzi;1987;1;3;Unknown;0
Yawzi;1987;1;4;Unknown;0
Yawzi;1987;1;5;Unknown;1
Yawzi;1987;1;6;Unknown;0
Yawzi;1987;1;7;Unknown;0
Yawzi;1987;1;8;Unknown;0
Yawzi;1987;1;9;Unknown;0
Yawzi;1987;1;10;Unknown;0
Yawzi;1987;3;21;Unknown;0
Yawzi;1987;3;22;Unknown;0
Yawzi;1987;3;23;Unknown;0
Yawzi;1987;3;24;Unknown;0
Yawzi;1987;3;25;Unknown;0
Yawzi;1987;3;26;Unknown;0
Yawzi;1987;3;27;Unknown;0
Yawzi;1987;3;28;Unknown;0
Yawzi;1987;3;29;Unknown;0
Yawzi;1987;3;30;Unknown;0
Yawzi;1988;1;1;Unknown;0
Yawzi;1988;1;2;Unknown;0
Yawzi;1988;1;3;Unknown;2
Yawzi;1988;1;4;Unknown;1
Yawzi;1988;1;5;Unknown;0
Yawzi;1988;1;6;Unknown;1
Yawzi;1988;1;7;Unknown;2
Yawzi;1988;1;8;Unknown;1
Yawzi;1988;1;9;Unknown;0
Yawzi;1988;1;10;Unknown;0
Yawzi;1988;3;21;Unknown;0
Yawzi;1988;3;22;Unknown;0
Yawzi;1988;3;23;Unknown;0
Yawzi;1988;3;24;Unknown;1
Yawzi;1988;3;25;Unknown;0
Yawzi;1988;3;26;Unknown;0
Yawzi;1988;3;27;Unknown;0
Yawzi;1988;3;28;Unknown;0
Yawzi;1988;3;29;Unknown;0
Yawzi;1988;3;30;Unknown;0
Yawzi;1989;1;1;Unknown;0
Yawzi;1989;1;2;Unknown;0
Yawzi;1989;1;3;Unknown;1
Yawzi;1989;1;4;Unknown;0
Yawzi;1989;1;5;Unknown;0
Yawzi;1989;1;6;Unknown;0
Yawzi;1989;1;7;Unknown;0
Yawzi;1989;1;8;Unknown;0
Yawzi;1989;1;9;Unknown;0
Yawzi;1989;1;10;Unknown;0
Yawzi;1989;3;11;Unknown;0
Yawzi;1989;3;12;Unknown;1
Yawzi;1989;3;13;Unknown;0
Yawzi;1989;3;14;Unknown;0
Yawzi;1989;3;15;Unknown;1
Yawzi;1989;3;16;Unknown;0
Yawzi;1989;3;17;Unknown;0
Yawzi;1989;3;18;Unknown;0
Yawzi;1990;1;1;Unknown;0
Yawzi;1990;1;2;Unknown;0
Yawzi;1990;1;3;Unknown;2
Yawzi;1990;1;4;Unknown;0
Yawzi;1990;1;5;Unknown;1
Yawzi;1990;1;6;Unknown;3
Yawzi;1990;1;7;Unknown;0
Yawzi;1990;1;8;Unknown;0
Yawzi;1990;1;9;Unknown;0
Yawzi;1990;1;10;Unknown;0
Yawzi;1990;3;21;Unknown;0
Yawzi;1990;3;22;Unknown;0
Yawzi;1990;3;23;Unknown;0
Yawzi;1990;3;24;Unknown;0
Yawzi;1990;3;25;Unknown;0
Yawzi;1990;3;26;Unknown;0
Yawzi;1990;3;27;Unknown;0
Yawzi;1990;3;28;Unknown;0
Yawzi;1990;3;29;Unknown;0
Yawzi;1990;3;30;Unknown;0
Yawzi;1991;1;1;Unknown;0
Yawzi;1991;1;2;Unknown;0
Yawzi;1991;1;3;Unknown;1
Yawzi;1991;1;4;Unknown;0
Yawzi;1991;1;5;Unknown;0
Yawzi;1991;1;6;Unknown;0
Yawzi;1991;1;7;Unknown;0
Yawzi;1991;1;8;Unknown;0
Yawzi;1991;1;9;Unknown;0
Yawzi;1991;1;10;Unknown;0
Yawzi;1991;3;21;Unknown;0
Yawzi;1991;3;22;Unknown;0
Yawzi;1991;3;23;Unknown;0
Yawzi;1991;3;24;Unknown;0
Yawzi;1991;3;25;Unknown;0
Yawzi;1991;3;26;Unknown;0
Yawzi;1991;3;27;Unknown;0
Yawzi;1991;3;28;Unknown;0
Yawzi;1991;3;29;Unknown;0
Yawzi;1991;3;30;Unknown;0
Yawzi;1992;1;1;Unknown;0
Yawzi;1992;1;2;Unknown;0
Yawzi;1992;1;3;Unknown;2
Yawzi;1992;1;4;Unknown;0
Yawzi;1992;1;5;Unknown;1
Yawzi;1992;1;6;Unknown;0
Yawzi;1992;1;7;Unknown;0
Yawzi;1992;1;8;Unknown;0
Yawzi;1992;1;9;Unknown;0
Yawzi;1992;1;10;Unknown;0
Yawzi;1992;3;20;Unknown;0
Yawzi;1992;3;21;Unknown;0
Yawzi;1992;3;22;Unknown;0
Yawzi;1992;3;23;Unknown;0
Yawzi;1992;3;24;Unknown;0
Yawzi;1992;3;25;Unknown;0
Yawzi;1992;3;26;Unknown;0
Yawzi;1992;3;27;Unknown;0
Yawzi;1992;3;28;Unknown;0
Yawzi;1992;3;29;Unknown;0
Yawzi;1993;1;1;Unknown;0
Yawzi;1993;1;2;Unknown;0
Yawzi;1993;1;3;Unknown;0
Yawzi;1993;1;4;Unknown;0
Yawzi;1993;1;5;Unknown;0
Yawzi;1993;1;6;Unknown;0
Yawzi;1993;1;7;Unknown;0
Yawzi;1993;1;8;Unknown;0
Yawzi;1993;1;9;Unknown;0
Yawzi;1993;1;10;Unknown;0
Yawzi;1993;3;21;Unknown;0
Yawzi;1993;3;22;Unknown;0
Yawzi;1993;3;23;Unknown;0
Yawzi;1993;3;24;Unknown;0
Yawzi;1993;3;25;Unknown;0
Yawzi;1993;3;26;Unknown;0
Yawzi;1993;3;27;Unknown;0
Yawzi;1993;3;28;Unknown;0
Yawzi;1993;3;29;Unknown;0
Yawzi;1993;3;30;Unknown;0
Yawzi;1994;1;1;Unknown;0
Yawzi;1994;1;2;Unknown;0
Yawzi;1994;1;3;Unknown;0
Yawzi;1994;1;4;Unknown;0
Yawzi;1994;1;5;Unknown;0
Yawzi;1994;1;6;Unknown;0
Yawzi;1994;1;7;Unknown;1
Yawzi;1994;1;8;Unknown;0
Yawzi;1994;1;9;Unknown;0
Yawzi;1994;1;10;Unknown;0
Yawzi;1994;3;21;Unknown;0
Yawzi;1994;3;22;Unknown;0
Yawzi;1994;3;23;Unknown;0
Yawzi;1994;3;24;Unknown;0
Yawzi;1994;3;25;Unknown;0
Yawzi;1994;3;26;Unknown;0
Yawzi;1994;3;27;Unknown;0
Yawzi;1994;3;28;Unknown;0
Yawzi;1994;3;29;Unknown;0
Yawzi;1994;3;30;Unknown;0
Yawzi;1995;1;1;Unknown;0
Yawzi;1995;1;2;Unknown;0
Yawzi;1995;1;3;Unknown;0
